,Open,High,Low,Close,Volume,20 Day SMA,Mean Daily Returns,Mean Log Volume,RSI,MACD,CCI
2495,123.011474609375,123.22179412841797,119.85659790039062,119.98088073730469,10552676,125.00478019714356,-0.0016519702250419044,15.722658159840995,38.418909911731006,0.19080814347493913,-235.8764420572486
2496,120.77437591552734,121.30975341796875,120.181640625,120.57361602783203,6002471,124.81931190490722,-0.0014318937273550658,15.739133241602612,40.404490257630385,-0.08193497155103557,-201.52867052125728
2497,120.38240814208984,122.13192749023438,119.89483642578125,120.21988677978516,7463524,124.5889102935791,-0.001797812137699578,15.764862671907864,39.584219835297766,-0.32186130771718524,-150.17059841873717
2498,120.28680419921875,121.37667083740234,119.54110717773438,120.77437591552734,9120283,124.30305938720703,-0.0022335048587954487,15.78524270460288,41.586154818828064,-0.4707336307057517,-122.79864202142755
2499,121.44359588623047,121.45315551757812,117.63862609863281,118.3078384399414,10064821,123.91586990356446,-0.00308080693923386,15.826880575993822,35.88920063704544,-0.7535609765760682,-134.6075382047447
2500,118.85277557373047,119.50286865234375,116.53919982910156,117.00764465332031,12103475,123.42925415039062,-0.0039033385707813173,15.88168258715314,33.299571034882405,-1.0594842525203632,-139.13985018439794
2501,117.81070709228516,119.45507049560547,117.38050079345703,119.1873779296875,7576073,123.13145294189454,-0.00234203382440929,15.90865164843172,40.987319397034035,-1.141140285821038,-94.09846343869125
2502,119.3021011352539,120.2772445678711,118.4990463256836,120.00955963134766,6171295,122.8006690979004,-0.002589176976659474,15.906532738753025,43.62664836701728,-1.1373189223389204,-62.461864250334855
2503,119.65583038330078,120.52581024169922,119.56979370117188,120.13384246826172,4369247,122.55258102416992,-0.0019333967002869823,15.881863987965414,44.034122024752506,-1.1137024183871773,-44.73705117339179
2504,119.68450927734375,119.92351531982422,117.4952163696289,117.5908203125,9546737,122.217972946167,-0.0026670083506396213,15.90623966007692,37.984169266024104,-1.2580908183626605,-84.15678791404187
2505,117.62906646728516,118.27915954589844,116.47227478027344,118.08795166015625,9013382,121.92973175048829,-0.002282551176994718,15.925684830051646,39.72753023438115,-1.3251774365640614,-103.9315497202931
2506,117.73422241210938,117.8011474609375,116.38623046875,116.52007293701172,5981551,121.5009552001953,-0.0034481479373107194,15.941149277176285,36.26496462289312,-1.472241252743757,-122.15030316149956
2507,117.25621032714844,118.73805236816406,117.07456970214844,117.79158782958984,6322547,121.20124206542968,-0.0023790264243699288,15.943817452080046,40.77331381363443,-1.4859205983413801,-74.21177108138404
2508,117.53346252441406,118.21223449707031,116.83556365966797,117.4091796875,5459179,120.83317337036132,-0.002939095066960257,15.921954829462038,39.860109065694175,-1.5073563998764428,-83.37947899451582
2509,117.18929290771484,118.73805236816406,116.6921615600586,118.2887191772461,5323094,120.52246589660645,-0.0024572625524779236,15.910063050312015,43.02107143471653,-1.4479206541823118,-52.62147300971249
2510,117.60037994384766,118.59464263916016,116.26194763183594,118.54684448242188,8386514,120.1252384185791,-0.003146740560065131,15.916057858844075,43.952127311112946,-1.3676728651359014,-51.746999979774145
2511,119.41682434082031,119.7227554321289,118.65200805664062,119.7227554321289,7089056,119.8121410369873,-0.002450484924888097,15.904766445990742,48.11179511319843,-1.2086286512024458,63.038065395217544
2512,119.98088073730469,120.96558380126953,119.7036361694336,120.77437591552734,6095460,119.43881378173828,-0.0029067283270453716,15.861242308528148,51.573216144747256,-0.9972796793685603,145.7894073745605
2513,120.58317565917969,122.37093353271484,120.45889282226562,122.18929290771484,5780091,119.32217903137207,-0.0008709805232093748,15.810658064539226,55.84153055708705,-0.7216668432190545,179.03317167097117
2514,121.74951934814453,122.42829895019531,121.29063415527344,121.5965576171875,6593043,119.23565902709962,-0.0006336814232034138,15.789577217836698,53.70598912606519,-0.5360599631555232,142.9097114101063
2515,121.70172119140625,121.82600402832031,120.75525665283203,121.2715072631836,3983273,119.30019035339356,0.0005892470363418889,15.740863436141876,52.51981507824447,-0.40543828414075733,97.75888364064106
2516,120.91778564453125,122.04589080810547,120.45889282226562,120.8986587524414,4803127,119.31644248962402,0.00018850994724730618,15.729718233459826,51.12497236697341,-0.32312559746961256,79.79797545276931
2517,121.43403625488281,122.62906646728516,121.23326873779297,121.97896575927734,5001972,119.40439643859864,0.000781978003090289,15.709708460756994,54.86531930294806,-0.180071918715754,99.93117006735076
2518,120.5066909790039,121.64435577392578,120.04779815673828,121.4818344116211,5919000,119.43976936340331,0.0003475859497375722,15.688091794827097,52.86054651015731,-0.09882594976878067,56.0472653826775
2519,121.42447662353516,122.37093353271484,121.16635131835938,121.56787872314453,5004273,119.60277137756347,0.0014041348585259572,15.653154088474057,53.17943554922254,-0.027380852988940774,70.81245208760899
2520,121.8929214477539,123.16443634033203,121.86424255371094,122.9158706665039,4788274,119.89818267822265,0.002508050359488556,15.606787959024231,57.97572212403582,0.12233037180801887,99.41824522633063
2521,123.04015350341797,123.41300201416016,121.53919982910156,121.81644439697266,6289912,120.02963600158691,0.0011293741307516537,15.597485563455454,53.18985353104539,0.16423239017849767,76.89980333149165
2522,122.11280822753906,122.39006042480469,121.1089859008789,121.3001937866211,6683940,120.09416770935059,0.0005725658038821579,15.601475510034962,51.05847025466682,0.16024075018191297,40.42554695144205
2523,121.4818344116211,121.4818344116211,119.95220184326172,121.14722442626953,6309786,120.14483680725098,0.00045773136735876576,15.619851063960414,50.41383939985392,0.14485541058179763,-19.655478168242823
2524,121.57743835449219,121.94072723388672,121.45315551757812,121.65392303466797,6422649,120.34799194335938,0.0017252685694850555,15.600032625395702,52.55082643245162,0.16596424734369464,32.804237889792574
2525,121.47227478027344,121.8929214477539,120.80306243896484,120.85086059570312,6484468,120.48613739013672,0.001183826469340793,15.583567596247528,48.950183823368484,0.1257239579947793,-50.5277194847288
2526,120.7170181274414,120.73613739013672,119.69407653808594,120.02867889404297,7875125,120.66156768798828,0.0015075232739116095,15.597319054183515,45.51199653140106,0.035904627624901764,-189.58902497506477
2527,120.44933319091797,120.80306243896484,119.7036361694336,120.0956039428711,7234345,120.77676849365234,0.0009897815123398545,15.604054938710869,45.845435111291785,-0.031157188120957358,-143.68863764502032
